Order_ID,Customer_ID,Product_ID,Order_Type,Order_Date,Store_City,Store_Region,Store_Latitude,Store_Longitude,Total_Amount,Order_Month
ORD00742,CUST0239,PROD018,Purchase,2025-02-13,Sligo,Connacht,54.2742,-8.4694,111,2025-02
ORD00743,CUST0161,PROD018,Purchase,2024-12-19,Dublin,Leinster,53.3498,-6.2603,56,2024-12
ORD00744,CUST0209,PROD016,Purchase,2024-10-22,Dublin,Leinster,53.3498,-6.2603,53,2024-10
ORD00745,CUST0062,PROD009,Return,2024-12-27,Cork,Munster,51.8985,-8.4756,-56,2024-12
ORD00746,CUST0275,PROD010,Purchase,2024-12-03,Cork,Munster,51.8985,-8.4756,98,2024-12
ORD00747,CUST0184,PROD019,Purchase,2024-11-16,Kilkenny,Leinster,52.6541,-7.2448,98,2024-11
ORD00748,CUST0494,PROD012,Return,2024-11-03,Limerick,Munster,52.6638,-8.6267,-87,2024-11
ORD00749,CUST0395,PROD013,Purchase,2025-03-24,Cork,Munster,51.8985,-8.4756,77,2025-03
ORD00750,CUST0107,PROD005,Purchase,2025-03-20,Galway,Connacht,53.2707,-9.0568,93,2025-03
ORD00751,CUST0232,PROD004,Purchase,2025-01-07,Athlone,Leinster,53.4239,-7.9407,28,2025-01
ORD00752,CUST0158,PROD008,Purchase,2024-10-28,Limerick,Munster,52.6638,-8.6267,94,2024-10
ORD00753,CUST0238,PROD015,Purchase,2025-02-16,Waterford,Munster,52.2593,-7.1101,123,2025-02
ORD00754,CUST0136,PROD006,Purchase,2024-11-21,Waterford,Munster,52.2593,-7.1101,57,2024-11
ORD00755,CUST0437,PROD004,Purchase,2025-02-12,Galway,Connacht,53.2707,-9.0568,76,2025-02
ORD00756,CUST0062,PROD007,Purchase,2025-02-12,Galway,Connacht,53.2707,-9.0568,93,2025-02
ORD00757,CUST0047,PROD017,Purchase,2025-02-03,Dublin,Leinster,53.3498,-6.2603,109,2025-02
ORD00758,CUST0081,PROD013,Purchase,2024-10-15,Cork,Munster,51.8985,-8.4756,77,2024-10
ORD00759,CUST0414,PROD011,Purchase,2024-10-20,Limerick,Munster,52.6638,-8.6267,109,2024-10
ORD00760,CUST0352,PROD018,Purchase,2025-03-12,Dublin,Leinster,53.3498,-6.2603,56,2025-03
ORD00761,CUST0156,PROD020,Purchase,2024-12-14,Waterford,Munster,52.2593,-7.1101,90,2024-12
ORD00762,CUST0424,PROD002,Purchase,2024-11-27,Athlone,Leinster,53.4239,-7.9407,69,2024-11
ORD00763,CUST0361,PROD006,Purchase,2024-11-04,Athlone,Leinster,53.4239,-7.9407,77,2024-11
ORD00764,CUST0357,PROD013,Purchase,2025-03-12,Athlone,Leinster,53.4239,-7.9407,123,2025-03
ORD00765,CUST0309,PROD001,Purchase,2025-01-28,Limerick,Munster,52.6638,-8.6267,90,2025-01
ORD00766,CUST0021,PROD003,Purchase,2024-11-19,Cork,Munster,51.8985,-8.4756,77,2024-11
ORD00767,CUST0111,PROD005,Purchase,2024-10-24,Dublin,Leinster,53.3498,-6.2603,94,2024-10
ORD00768,CUST0428,PROD016,Purchase,2025-03-21,Galway,Connacht,53.2707,-9.0568,112,2025-03
ORD00769,CUST0439,PROD020,Purchase,2025-03-08,Waterford,Munster,52.2593,-7.1101,65,2025-03
ORD00770,CUST0168,PROD014,Purchase,2025-01-26,Kilkenny,Leinster,52.6541,-7.2448,77,2025-01
ORD00771,CUST0076,PROD003,Purchase,2024-11-20,Cork,Munster,51.8985,-8.4756,112,2024-11
ORD00772,CUST0047,PROD003,Purchase,2025-02-01,Dublin,Leinster,53.3498,-6.2603,53,2025-02
ORD00773,CUST0365,PROD009,Purchase,2024-11-21,Cork,Munster,51.8985,-8.4756,63,2024-11
ORD00774,CUST0128,PROD008,Purchase,2025-03-17,Kilkenny,Leinster,52.6541,-7.2448,94,2025-03
ORD00775,CUST0496,PROD012,Purchase,2025-03-28,Waterford,Munster,52.2593,-7.1101,112,2025-03
ORD00776,CUST0183,PROD003,Purchase,2024-11-25,Cork,Munster,51.8985,-8.4756,56,2024-11
ORD00777,CUST0203,PROD020,Purchase,2024-12-13,Galway,Connacht,53.2707,-9.0568,53,2024-12
ORD00778,CUST0263,PROD002,Purchase,2025-03-10,Cork,Munster,51.8985,-8.4756,112,2025-03
ORD00779,CUST0026,PROD013,Purchase,2024-11-08,Waterford,Munster,52.2593,-7.1101,57,2024-11
ORD00780,CUST0347,PROD013,Purchase,2025-03-13,Sligo,Connacht,54.2742,-8.4694,111,2025-03
ORD00781,CUST0154,PROD020,Purchase,2025-04-03,Cork,Munster,51.8985,-8.4756,77,2025-04
ORD00782,CUST0134,PROD017,Purchase,2025-02-03,Athlone,Leinster,53.4239,-7.9407,123,2025-02
ORD00783,CUST0420,PROD010,Purchase,2024-10-11,Waterford,Munster,52.2593,-7.1101,111,2024-10
ORD00784,CUST0090,PROD020,Purchase,2024-12-03,Sligo,Connacht,54.2742,-8.4694,77,2024-12
ORD00785,CUST0016,PROD002,Return,2025-03-26,Limerick,Munster,52.6638,-8.6267,-77,2025-03
ORD00786,CUST0488,PROD006,Purchase,2024-11-08,Waterford,Munster,52.2593,-7.1101,56,2024-11
ORD00787,CUST0208,PROD016,Purchase,2024-11-05,Cork,Munster,51.8985,-8.4756,93,2024-11
ORD00788,CUST0438,PROD015,Purchase,2025-01-23,Dublin,Leinster,53.3498,-6.2603,111,2025-01
ORD00789,CUST0232,PROD001,Purchase,2024-11-28,Kilkenny,Leinster,52.6541,-7.2448,56,2024-11
ORD00790,CUST0285,PROD007,Purchase,2025-03-15,Cork,Munster,51.8985,-8.4756,123,2025-03
ORD00791,CUST0384,PROD017,Purchase,2024-11-13,Cork,Munster,51.8985,-8.4756,94,2024-11
ORD00792,CUST0282,PROD010,Purchase,2024-11-01,Cork,Munster,51.8985,-8.4756,98,2024-11
ORD00793,CUST0128,PROD007,Purchase,2025-02-16,Cork,Munster,51.8985,-8.4756,93,2025-02
ORD00794,CUST0049,PROD002,Return,2025-03-28,Kilkenny,Leinster,52.6541,-7.2448,-123,2025-03
ORD00795,CUST0237,PROD020,Purchase,2024-10-16,Limerick,Munster,52.6638,-8.6267,63,2024-10
ORD00796,CUST0053,PROD017,Purchase,2024-11-05,Waterford,Munster,52.2593,-7.1101,109,2024-11
ORD00797,CUST0412,PROD017,Purchase,2024-10-13,Waterford,Munster,52.2593,-7.1101,94,2024-10
ORD00798,CUST0407,PROD008,Purchase,2024-12-19,Dublin,Leinster,53.3498,-6.2603,94,2024-12
ORD00799,CUST0072,PROD020,Purchase,2025-03-13,Cork,Munster,51.8985,-8.4756,77,2025-03
ORD00800,CUST0063,PROD006,Purchase,2025-03-13,Cork,Munster,51.8985,-8.4756,109,2025-03
ORD00801,CUST0007,PROD002,Purchase,2024-10-19,Waterford,Munster,52.2593,-7.1101,87,2024-10
ORD00802,CUST0032,PROD012,Purchase,2024-12-11,Athlone,Leinster,53.4239,-7.9407,57,2024-12
ORD00803,CUST0426,PROD008,Purchase,2025-03-04,Athlone,Leinster,53.4239,-7.9407,53,2025-03
ORD00804,CUST0400,PROD001,Purchase,2025-01-10,Athlone,Leinster,53.4239,-7.9407,93,2025-01
ORD00805,CUST0114,PROD006,Purchase,2025-02-24,Cork,Munster,51.8985,-8.4756,98,2025-02
ORD00806,CUST0067,PROD003,Purchase,2025-04-06,Sligo,Connacht,54.2742,-8.4694,76,2025-04
ORD00807,CUST0102,PROD009,Purchase,2025-03-17,Cork,Munster,51.8985,-8.4756,63,2025-03
ORD00808,CUST0422,PROD013,Purchase,2024-12-24,Kilkenny,Leinster,52.6541,-7.2448,98,2024-12
ORD00809,CUST0206,PROD012,Purchase,2024-12-24,Kilkenny,Leinster,52.6541,-7.2448,63,2024-12
ORD00810,CUST0191,PROD013,Purchase,2025-02-16,Limerick,Munster,52.6638,-8.6267,123,2025-02
ORD00811,CUST0352,PROD013,Purchase,2025-03-13,Limerick,Munster,52.6638,-8.6267,76,2025-03
ORD00812,CUST0323,PROD019,Purchase,2025-03-19,Cork,Munster,51.8985,-8.4756,94,2025-03
ORD00813,CUST0481,PROD007,Purchase,2025-02-14,Sligo,Connacht,54.2742,-8.4694,123,2025-02
ORD00814,CUST0331,PROD017,Purchase,2024-11-09,Waterford,Munster,52.2593,-7.1101,111,2024-11
ORD00815,CUST0044,PROD001,Purchase,2025-01-15,Galway,Connacht,53.2707,-9.0568,111,2025-01
ORD00816,CUST0299,PROD003,Purchase,2024-10-18,Galway,Connacht,53.2707,-9.0568,77,2024-10
ORD00817,CUST0301,PROD003,Purchase,2024-11-04,Limerick,Munster,52.6638,-8.6267,111,2024-11
ORD00818,CUST0133,PROD018,Purchase,2025-01-16,Cork,Munster,51.8985,-8.4756,65,2025-01
ORD00819,CUST0470,PROD010,Purchase,2025-02-02,Dublin,Leinster,53.3498,-6.2603,77,2025-02
ORD00820,CUST0417,PROD018,Purchase,2024-12-14,Galway,Connacht,53.2707,-9.0568,112,2024-12
ORD00821,CUST0039,PROD019,Purchase,2025-03-28,Kilkenny,Leinster,52.6541,-7.2448,94,2025-03
ORD00822,CUST0012,PROD012,Purchase,2024-10-30,Dublin,Leinster,53.3498,-6.2603,57,2024-10
ORD00823,CUST0034,PROD012,Purchase,2025-03-29,Sligo,Connacht,54.2742,-8.4694,94,2025-03
ORD00824,CUST0102,PROD009,Purchase,2025-03-24,Waterford,Munster,52.2593,-7.1101,123,2025-03
ORD00825,CUST0463,PROD008,Purchase,2025-01-04,Waterford,Munster,52.2593,-7.1101,28,2025-01
ORD00826,CUST0331,PROD020,Purchase,2024-10-30,Sligo,Connacht,54.2742,-8.4694,63,2024-10
ORD00827,CUST0228,PROD007,Return,2025-01-21,Dublin,Leinster,53.3498,-6.2603,-28,2025-01
ORD00828,CUST0415,PROD015,Purchase,2025-04-05,Waterford,Munster,52.2593,-7.1101,56,2025-04
ORD00829,CUST0066,PROD013,Purchase,2025-01-07,Athlone,Leinster,53.4239,-7.9407,69,2025-01
ORD00830,CUST0048,PROD019,Purchase,2024-10-13,Cork,Munster,51.8985,-8.4756,111,2024-10
ORD00831,CUST0464,PROD001,Purchase,2025-02-28,Waterford,Munster,52.2593,-7.1101,109,2025-02
ORD00832,CUST0434,PROD009,Purchase,2024-11-07,Cork,Munster,51.8985,-8.4756,76,2024-11
ORD00833,CUST0425,PROD006,Purchase,2024-12-29,Sligo,Connacht,54.2742,-8.4694,57,2024-12
ORD00834,CUST0415,PROD014,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,94,2025-03
ORD00835,CUST0170,PROD017,Return,2025-02-15,Waterford,Munster,52.2593,-7.1101,-28,2025-02
ORD00836,CUST0063,PROD004,Purchase,2024-11-09,Kilkenny,Leinster,52.6541,-7.2448,112,2024-11
ORD00837,CUST0022,PROD018,Return,2024-10-25,Galway,Connacht,53.2707,-9.0568,-94,2024-10
ORD00838,CUST0483,PROD003,Return,2025-01-10,Galway,Connacht,53.2707,-9.0568,-123,2025-01
ORD00839,CUST0237,PROD017,Purchase,2025-03-11,Cork,Munster,51.8985,-8.4756,77,2025-03
ORD00840,CUST0026,PROD010,Purchase,2024-12-01,Sligo,Connacht,54.2742,-8.4694,98,2024-12
ORD00841,CUST0087,PROD011,Return,2024-12-15,Athlone,Leinster,53.4239,-7.9407,-112,2024-12
ORD00842,CUST0474,PROD004,Purchase,2025-02-09,Cork,Munster,51.8985,-8.4756,90,2025-02
ORD00843,CUST0294,PROD017,Purchase,2025-02-22,Waterford,Munster,52.2593,-7.1101,28,2025-02
ORD00844,CUST0222,PROD009,Purchase,2024-12-27,Sligo,Connacht,54.2742,-8.4694,94,2024-12
ORD00845,CUST0421,PROD018,Purchase,2025-02-14,Galway,Connacht,53.2707,-9.0568,77,2025-02
ORD00846,CUST0371,PROD019,Purchase,2024-10-26,Kilkenny,Leinster,52.6541,-7.2448,65,2024-10
ORD00847,CUST0203,PROD009,Return,2025-03-25,Waterford,Munster,52.2593,-7.1101,-123,2025-03
ORD00848,CUST0255,PROD015,Purchase,2024-12-13,Cork,Munster,51.8985,-8.4756,109,2024-12
ORD00849,CUST0016,PROD013,Purchase,2025-03-25,Cork,Munster,51.8985,-8.4756,109,2025-03
ORD00850,CUST0196,PROD019,Purchase,2025-02-18,Limerick,Munster,52.6638,-8.6267,98,2025-02
ORD00851,CUST0350,PROD016,Purchase,2025-03-26,Galway,Connacht,53.2707,-9.0568,112,2025-03
ORD00852,CUST0219,PROD008,Purchase,2025-01-22,Sligo,Connacht,54.2742,-8.4694,98,2025-01
ORD00853,CUST0089,PROD011,Return,2024-12-23,Waterford,Munster,52.2593,-7.1101,-69,2024-12
ORD00854,CUST0182,PROD015,Purchase,2024-12-11,Cork,Munster,51.8985,-8.4756,69,2024-12
ORD00855,CUST0110,PROD015,Purchase,2025-02-09,Cork,Munster,51.8985,-8.4756,93,2025-02
ORD00856,CUST0466,PROD019,Purchase,2025-02-27,Cork,Munster,51.8985,-8.4756,98,2025-02
ORD00857,CUST0096,PROD001,Purchase,2025-04-01,Dublin,Leinster,53.3498,-6.2603,111,2025-04
ORD00858,CUST0141,PROD016,Purchase,2025-03-07,Sligo,Connacht,54.2742,-8.4694,90,2025-03
ORD00859,CUST0144,PROD004,Purchase,2025-01-13,Athlone,Leinster,53.4239,-7.9407,90,2025-01
ORD00860,CUST0229,PROD009,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,111,2025-03
ORD00861,CUST0453,PROD003,Return,2025-01-24,Galway,Connacht,53.2707,-9.0568,-109,2025-01
ORD00862,CUST0077,PROD013,Return,2024-10-17,Kilkenny,Leinster,52.6541,-7.2448,-87,2024-10
ORD00863,CUST0018,PROD008,Purchase,2025-02-07,Limerick,Munster,52.6638,-8.6267,69,2025-02
ORD00864,CUST0315,PROD008,Purchase,2024-10-24,Cork,Munster,51.8985,-8.4756,98,2024-10
ORD00865,CUST0318,PROD011,Purchase,2024-11-25,Galway,Connacht,53.2707,-9.0568,57,2024-11
ORD00866,CUST0316,PROD014,Purchase,2025-02-10,Cork,Munster,51.8985,-8.4756,123,2025-02
ORD00867,CUST0126,PROD012,Purchase,2025-02-20,Athlone,Leinster,53.4239,-7.9407,123,2025-02
ORD00868,CUST0332,PROD017,Purchase,2025-04-07,Cork,Munster,51.8985,-8.4756,77,2025-04
ORD00869,CUST0152,PROD018,Purchase,2024-12-05,Galway,Connacht,53.2707,-9.0568,77,2024-12
ORD00870,CUST0256,PROD001,Purchase,2024-11-24,Kilkenny,Leinster,52.6541,-7.2448,87,2024-11
ORD00871,CUST0211,PROD009,Purchase,2025-03-05,Sligo,Connacht,54.2742,-8.4694,93,2025-03
ORD00872,CUST0452,PROD008,Purchase,2024-10-28,Limerick,Munster,52.6638,-8.6267,53,2024-10
ORD00873,CUST0282,PROD010,Purchase,2025-01-03,Waterford,Munster,52.2593,-7.1101,63,2025-01
ORD00874,CUST0246,PROD003,Purchase,2024-10-30,Waterford,Munster,52.2593,-7.1101,109,2024-10
ORD00875,CUST0032,PROD013,Purchase,2025-03-07,Kilkenny,Leinster,52.6541,-7.2448,76,2025-03
ORD00876,CUST0045,PROD011,Purchase,2025-02-11,Kilkenny,Leinster,52.6541,-7.2448,112,2025-02
ORD00877,CUST0144,PROD003,Purchase,2025-02-24,Waterford,Munster,52.2593,-7.1101,93,2025-02
ORD00878,CUST0197,PROD018,Purchase,2025-03-29,Limerick,Munster,52.6638,-8.6267,76,2025-03
ORD00879,CUST0071,PROD006,Purchase,2024-10-30,Galway,Connacht,53.2707,-9.0568,65,2024-10
ORD00880,CUST0215,PROD016,Purchase,2025-01-05,Cork,Munster,51.8985,-8.4756,65,2025-01
ORD00881,CUST0103,PROD011,Return,2024-11-12,Cork,Munster,51.8985,-8.4756,-111,2024-11
ORD00882,CUST0330,PROD012,Purchase,2025-02-22,Galway,Connacht,53.2707,-9.0568,56,2025-02
ORD00883,CUST0453,PROD007,Purchase,2024-12-08,Athlone,Leinster,53.4239,-7.9407,28,2024-12
ORD00884,CUST0409,PROD019,Return,2025-04-04,Waterford,Munster,52.2593,-7.1101,-65,2025-04
ORD00885,CUST0270,PROD009,Purchase,2024-10-16,Galway,Connacht,53.2707,-9.0568,76,2024-10
ORD00886,CUST0128,PROD006,Purchase,2024-10-19,Athlone,Leinster,53.4239,-7.9407,53,2024-10
ORD00887,CUST0323,PROD007,Purchase,2024-12-12,Kilkenny,Leinster,52.6541,-7.2448,93,2024-12
ORD00888,CUST0411,PROD016,Purchase,2025-03-14,Dublin,Leinster,53.3498,-6.2603,123,2025-03
ORD00889,CUST0279,PROD007,Purchase,2024-10-21,Galway,Connacht,53.2707,-9.0568,90,2024-10
ORD00890,CUST0407,PROD008,Purchase,2024-12-06,Dublin,Leinster,53.3498,-6.2603,112,2024-12
ORD00891,CUST0010,PROD008,Purchase,2024-12-19,Athlone,Leinster,53.4239,-7.9407,57,2024-12
ORD00892,CUST0196,PROD009,Purchase,2024-12-22,Dublin,Leinster,53.3498,-6.2603,77,2024-12
ORD00893,CUST0401,PROD007,Purchase,2025-01-02,Kilkenny,Leinster,52.6541,-7.2448,90,2025-01
ORD00894,CUST0366,PROD008,Purchase,2024-11-08,Athlone,Leinster,53.4239,-7.9407,69,2024-11
ORD00895,CUST0184,PROD007,Purchase,2024-11-27,Waterford,Munster,52.2593,-7.1101,56,2024-11
ORD00896,CUST0246,PROD008,Purchase,2025-01-22,Galway,Connacht,53.2707,-9.0568,28,2025-01
ORD00897,CUST0279,PROD020,Purchase,2024-12-30,Athlone,Leinster,53.4239,-7.9407,77,2024-12
ORD00898,CUST0401,PROD012,Purchase,2025-01-28,Cork,Munster,51.8985,-8.4756,87,2025-01
ORD00899,CUST0249,PROD005,Purchase,2025-02-20,Athlone,Leinster,53.4239,-7.9407,57,2025-02
ORD00900,CUST0177,PROD004,Purchase,2025-03-13,Dublin,Leinster,53.3498,-6.2603,77,2025-03
ORD00901,CUST0468,PROD004,Purchase,2024-11-14,Galway,Connacht,53.2707,-9.0568,77,2024-11
ORD00902,CUST0290,PROD003,Purchase,2024-11-13,Athlone,Leinster,53.4239,-7.9407,63,2024-11
ORD00903,CUST0258,PROD016,Purchase,2024-11-13,Limerick,Munster,52.6638,-8.6267,98,2024-11
ORD00904,CUST0165,PROD020,Purchase,2024-10-26,Cork,Munster,51.8985,-8.4756,28,2024-10
ORD00905,CUST0199,PROD001,Purchase,2025-02-06,Dublin,Leinster,53.3498,-6.2603,90,2025-02
ORD00906,CUST0139,PROD018,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,56,2025-03
ORD00907,CUST0093,PROD002,Purchase,2024-12-24,Limerick,Munster,52.6638,-8.6267,28,2024-12
ORD00908,CUST0014,PROD016,Purchase,2025-02-08,Dublin,Leinster,53.3498,-6.2603,93,2025-02
ORD00909,CUST0164,PROD012,Purchase,2025-02-20,Cork,Munster,51.8985,-8.4756,93,2025-02
ORD00910,CUST0306,PROD020,Purchase,2024-11-26,Cork,Munster,51.8985,-8.4756,111,2024-11
ORD00911,CUST0113,PROD011,Purchase,2025-01-15,Cork,Munster,51.8985,-8.4756,112,2025-01
ORD00912,CUST0016,PROD016,Purchase,2025-04-06,Sligo,Connacht,54.2742,-8.4694,28,2025-04
ORD00913,CUST0459,PROD019,Purchase,2025-02-01,Galway,Connacht,53.2707,-9.0568,123,2025-02
ORD00914,CUST0416,PROD009,Purchase,2024-11-07,Kilkenny,Leinster,52.6541,-7.2448,57,2024-11
ORD00915,CUST0399,PROD016,Purchase,2024-11-25,Dublin,Leinster,53.3498,-6.2603,90,2024-11
ORD00916,CUST0144,PROD006,Purchase,2025-01-08,Limerick,Munster,52.6638,-8.6267,94,2025-01
ORD00917,CUST0030,PROD017,Purchase,2025-02-11,Waterford,Munster,52.2593,-7.1101,63,2025-02
ORD00918,CUST0415,PROD009,Purchase,2024-11-29,Dublin,Leinster,53.3498,-6.2603,57,2024-11
ORD00919,CUST0242,PROD013,Purchase,2025-01-08,Kilkenny,Leinster,52.6541,-7.2448,111,2025-01
ORD00920,CUST0272,PROD008,Purchase,2024-11-29,Dublin,Leinster,53.3498,-6.2603,53,2024-11
ORD00921,CUST0184,PROD019,Purchase,2025-02-17,Cork,Munster,51.8985,-8.4756,109,2025-02
ORD00922,CUST0393,PROD005,Purchase,2024-10-12,Waterford,Munster,52.2593,-7.1101,90,2024-10
ORD00923,CUST0300,PROD002,Purchase,2025-04-03,Galway,Connacht,53.2707,-9.0568,69,2025-04
ORD00924,CUST0120,PROD017,Purchase,2025-03-16,Waterford,Munster,52.2593,-7.1101,112,2025-03
ORD00925,CUST0499,PROD014,Return,2025-01-09,Sligo,Connacht,54.2742,-8.4694,-77,2025-01
ORD00926,CUST0082,PROD016,Purchase,2025-04-03,Waterford,Munster,52.2593,-7.1101,76,2025-04
ORD00927,CUST0052,PROD018,Purchase,2024-12-05,Limerick,Munster,52.6638,-8.6267,90,2024-12
ORD00928,CUST0127,PROD002,Purchase,2025-02-19,Athlone,Leinster,53.4239,-7.9407,53,2025-02
ORD00929,CUST0337,PROD017,Purchase,2025-01-25,Athlone,Leinster,53.4239,-7.9407,65,2025-01
ORD00930,CUST0124,PROD012,Purchase,2024-11-10,Waterford,Munster,52.2593,-7.1101,76,2024-11
ORD00931,CUST0137,PROD013,Purchase,2024-10-25,Galway,Connacht,53.2707,-9.0568,77,2024-10
ORD00932,CUST0274,PROD006,Purchase,2025-01-04,Waterford,Munster,52.2593,-7.1101,28,2025-01
ORD00933,CUST0418,PROD015,Return,2024-12-17,Cork,Munster,51.8985,-8.4756,-112,2024-12
ORD00934,CUST0406,PROD004,Return,2025-02-02,Cork,Munster,51.8985,-8.4756,-69,2025-02
ORD00935,CUST0470,PROD017,Purchase,2024-12-08,Waterford,Munster,52.2593,-7.1101,69,2024-12
ORD00936,CUST0378,PROD015,Return,2025-02-12,Waterford,Munster,52.2593,-7.1101,-76,2025-02
ORD00937,CUST0029,PROD011,Purchase,2025-01-01,Sligo,Connacht,54.2742,-8.4694,63,2025-01
ORD00938,CUST0392,PROD001,Purchase,2025-02-22,Cork,Munster,51.8985,-8.4756,57,2025-02
ORD00939,CUST0486,PROD001,Purchase,2024-11-28,Athlone,Leinster,53.4239,-7.9407,56,2024-11
ORD00940,CUST0113,PROD007,Purchase,2025-01-07,Sligo,Connacht,54.2742,-8.4694,112,2025-01
ORD00941,CUST0295,PROD013,Purchase,2025-03-24,Kilkenny,Leinster,52.6541,-7.2448,65,2025-03
ORD00942,CUST0434,PROD019,Purchase,2024-12-08,Sligo,Connacht,54.2742,-8.4694,65,2024-12
ORD00943,CUST0409,PROD004,Purchase,2024-11-18,Cork,Munster,51.8985,-8.4756,56,2024-11
ORD00944,CUST0199,PROD011,Purchase,2024-12-24,Athlone,Leinster,53.4239,-7.9407,69,2024-12
ORD00945,CUST0182,PROD012,Purchase,2025-03-25,Galway,Connacht,53.2707,-9.0568,98,2025-03
ORD00946,CUST0479,PROD020,Return,2025-01-12,Sligo,Connacht,54.2742,-8.4694,-109,2025-01
ORD00947,CUST0430,PROD009,Purchase,2024-10-31,Cork,Munster,51.8985,-8.4756,56,2024-10
ORD00948,CUST0433,PROD006,Purchase,2024-11-26,Waterford,Munster,52.2593,-7.1101,77,2024-11
ORD00949,CUST0089,PROD018,Purchase,2024-12-24,Athlone,Leinster,53.4239,-7.9407,65,2024-12
ORD00950,CUST0091,PROD009,Purchase,2025-01-30,Galway,Connacht,53.2707,-9.0568,65,2025-01
ORD00951,CUST0122,PROD008,Purchase,2024-12-19,Cork,Munster,51.8985,-8.4756,94,2024-12
ORD00952,CUST0304,PROD009,Purchase,2025-01-30,Cork,Munster,51.8985,-8.4756,56,2025-01
ORD00953,CUST0163,PROD016,Purchase,2024-12-07,Athlone,Leinster,53.4239,-7.9407,123,2024-12
ORD00954,CUST0413,PROD020,Purchase,2025-02-23,Cork,Munster,51.8985,-8.4756,56,2025-02
ORD00955,CUST0378,PROD011,Purchase,2024-12-07,Cork,Munster,51.8985,-8.4756,69,2024-12
ORD00956,CUST0358,PROD012,Purchase,2024-10-15,Cork,Munster,51.8985,-8.4756,77,2024-10
ORD00957,CUST0184,PROD006,Purchase,2025-03-21,Cork,Munster,51.8985,-8.4756,57,2025-03
ORD00958,CUST0468,PROD016,Return,2025-02-15,Dublin,Leinster,53.3498,-6.2603,-112,2025-02
ORD00959,CUST0303,PROD014,Purchase,2024-12-26,Waterford,Munster,52.2593,-7.1101,69,2024-12
ORD00960,CUST0015,PROD007,Purchase,2024-12-03,Limerick,Munster,52.6638,-8.6267,56,2024-12
ORD00961,CUST0361,PROD014,Purchase,2024-10-12,Sligo,Connacht,54.2742,-8.4694,123,2024-10
ORD00962,CUST0359,PROD012,Purchase,2025-01-28,Athlone,Leinster,53.4239,-7.9407,57,2025-01
ORD00963,CUST0181,PROD012,Purchase,2025-03-27,Galway,Connacht,53.2707,-9.0568,90,2025-03
ORD00964,CUST0486,PROD013,Purchase,2025-02-21,Limerick,Munster,52.6638,-8.6267,111,2025-02
ORD00965,CUST0291,PROD009,Purchase,2025-03-11,Kilkenny,Leinster,52.6541,-7.2448,123,2025-03
ORD00966,CUST0289,PROD015,Return,2025-03-04,Cork,Munster,51.8985,-8.4756,-111,2025-03
ORD00967,CUST0073,PROD006,Purchase,2024-10-20,Cork,Munster,51.8985,-8.4756,111,2024-10
ORD00968,CUST0289,PROD019,Purchase,2025-04-05,Sligo,Connacht,54.2742,-8.4694,63,2025-04
ORD00969,CUST0486,PROD005,Purchase,2025-02-05,Waterford,Munster,52.2593,-7.1101,90,2025-02
ORD00970,CUST0097,PROD019,Purchase,2025-03-04,Cork,Munster,51.8985,-8.4756,53,2025-03
ORD00971,CUST0429,PROD008,Return,2025-01-15,Athlone,Leinster,53.4239,-7.9407,-109,2025-01
ORD00972,CUST0415,PROD004,Purchase,2025-03-21,Cork,Munster,51.8985,-8.4756,90,2025-03
ORD00973,CUST0452,PROD009,Purchase,2025-04-04,Athlone,Leinster,53.4239,-7.9407,77,2025-04
ORD00974,CUST0497,PROD008,Purchase,2025-04-04,Kilkenny,Leinster,52.6541,-7.2448,57,2025-04
ORD00975,CUST0253,PROD018,Purchase,2024-12-05,Galway,Connacht,53.2707,-9.0568,111,2024-12
ORD00976,CUST0278,PROD014,Purchase,2025-03-10,Sligo,Connacht,54.2742,-8.4694,76,2025-03
ORD00977,CUST0159,PROD013,Purchase,2025-03-15,Kilkenny,Leinster,52.6541,-7.2448,109,2025-03
ORD00978,CUST0090,PROD007,Purchase,2024-11-24,Kilkenny,Leinster,52.6541,-7.2448,65,2024-11
ORD00979,CUST0252,PROD005,Purchase,2025-02-05,Cork,Munster,51.8985,-8.4756,98,2025-02
ORD00980,CUST0020,PROD005,Purchase,2025-03-15,Kilkenny,Leinster,52.6541,-7.2448,28,2025-03
ORD00981,CUST0047,PROD016,Purchase,2024-12-18,Cork,Munster,51.8985,-8.4756,111,2024-12
ORD00982,CUST0029,PROD001,Purchase,2024-11-22,Galway,Connacht,53.2707,-9.0568,94,2024-11
ORD00983,CUST0120,PROD006,Purchase,2025-02-11,Waterford,Munster,52.2593,-7.1101,56,2025-02
ORD00984,CUST0309,PROD014,Return,2024-11-16,Galway,Connacht,53.2707,-9.0568,-123,2024-11
ORD00985,CUST0113,PROD016,Purchase,2025-02-08,Sligo,Connacht,54.2742,-8.4694,77,2025-02
ORD00986,CUST0011,PROD005,Purchase,2024-11-28,Sligo,Connacht,54.2742,-8.4694,65,2024-11
ORD00987,CUST0270,PROD017,Return,2025-02-19,Dublin,Leinster,53.3498,-6.2603,-90,2025-02
ORD00988,CUST0245,PROD018,Purchase,2025-03-06,Galway,Connacht,53.2707,-9.0568,111,2025-03
